"","InsiderID","NodeCount","EdgeCount","outlierscore"
"158",90476,4,6,0.342847336531549
"159",74092,6,8,1.22575461206682
"160",82284,7,21,0.658629462786714
"161",90480,2,1,0.0132478955922178
"162",98677,4,6,0.342847336531549
"163",98676,2,1,0.0132478955922178
"164",106871,2,1,0.0132478955922178
"165",82297,3,3,0.163469870534701
"166",106883,2,1,0.0132478955922178
"167",82309,2,1,0.0132478955922178
"168",74116,2,1,0.0132478955922178
"169",98692,6,15,0.587896186304555
"170",106888,2,1,0.0132478955922178
"171",82315,3,3,0.163469870534701
"172",90509,4,6,0.342847336531549
"173",82316,2,1,0.0132478955922178
"174",98703,2,1,0.0132478955922178
"175",82320,3,3,0.163469870534701
"176",115093,3,3,0.163469870534701
"177",90519,5,10,0.484627310596291
"178",74135,3,3,0.163469870534701
"179",82331,3,3,0.163469870534701
"180",82330,4,5,0.0236143584974165
"181",90524,2,1,0.0132478955922178
"182",74145,9,27,0.979656442643491
"183",82336,3,3,0.163469870534701
"184",115109,2,1,0.0132478955922178
"185",74148,3,3,0.163469870534701
"186",82340,4,6,0.342847336531549
"187",98735,3,3,0.163469870534701
"188",106933,2,1,0.0132478955922178
"189",98743,5,8,0.165853648504179
"190",90554,3,3,0.163469870534701
"191",82366,3,3,0.163469870534701
"192",74176,3,2,0.270895239338867
"193",90560,4,4,0.395403019854063
"194",82375,3,2,0.270895239338867
"195",74182,2,1,0.0132478955922178
"196",115145,2,1,0.0132478955922178
"197",90576,2,1,0.0132478955922178
"198",74197,3,3,0.163469870534701
"199",74199,4,6,0.342847336531549
"200",90593,2,1,0.0132478955922178
"201",82407,3,3,0.163469870534701
"202",98794,4,6,0.342847336531549
"203",74221,2,1,0.0132478955922178
"204",90605,3,3,0.163469870534701
"205",82414,2,1,0.0132478955922178
"206",90612,4,4,0.395403019854063
"207",115195,2,1,0.0132478955922178
"208",115194,2,1,0.0132478955922178
"209",74234,3,3,0.163469870534701
"210",82429,3,3,0.163469870534701
"211",98812,3,2,0.270895239338867
"212",82428,2,1,0.0132478955922178
"213",74241,3,2,0.270895239338867
"214",74257,2,1,0.0132478955922178
"215",82448,2,1,0.0132478955922178
"216",74258,9,30,0.590992714160409
"217",98839,2,1,0.0132478955922178
"218",107030,3,2,0.270895239338867
"219",74264,13,60,1.53755312870089
"220",74276,2,1,0.0132478955922178
"221",90663,2,1,0.0132478955922178
"222",82477,2,1,0.0132478955922178
"223",90671,2,1,0.0132478955922178
"224",82481,5,10,0.484627310596291
"225",98865,2,1,0.0132478955922178
"226",90672,2,1,0.0132478955922178
"227",74290,5,8,0.165853648504179
"228",74293,4,6,0.342847336531549
"229",90676,4,6,0.342847336531549
"230",74295,2,1,0.0132478955922178
"231",90681,4,6,0.342847336531549
"232",74297,2,1,0.0132478955922178
"233",82489,2,1,0.0132478955922178
"234",74301,7,13,1.11907166985822
"235",74303,3,3,0.163469870534701
"236",74302,7,15,0.766401224808527
"237",74304,2,1,0.0132478955922178
"238",82499,3,3,0.163469870534701
"239",74307,2,1,0.0132478955922178
"240",74310,4,6,0.342847336531549
"241",90697,2,1,0.0132478955922178
"242",74314,8,24,0.266339251726945
"243",74317,3,2,0.270895239338867
"244",107084,3,2,0.270895239338867
"245",90702,2,1,0.0132478955922178
"246",107086,2,1,0.0132478955922178
"247",90707,2,1,0.0132478955922178
"248",90712,2,1,0.0132478955922178
"249",90717,3,3,0.163469870534701
"250",74332,4,5,0.0236143584974165
"251",74335,2,1,0.0132478955922178
"252",90720,3,3,0.163469870534701
"253",115301,2,1,0.0132478955922178
"254",74340,11,41,1.3343382492531
"255",98920,2,1,0.0132478955922178
"256",90731,6,15,0.587896186304555
"257",98923,8,24,0.266339251726945
"258",90732,6,15,0.587896186304555
"259",82547,2,1,0.0132478955922178
"260",74354,3,3,0.163469870534701
"261",90741,3,3,0.163469870534701
"262",90743,3,3,0.163469870534701
"263",90742,3,3,0.163469870534701
