"","InsiderID","NodeCount","EdgeCount","outlierscore"
"415",98925,2,1,0.0225555699745597
"416",90732,2,1,0.0225555699745597
"417",74351,3,3,0.117283656975405
"418",90736,4,6,0.244142754026732
"419",98931,3,3,0.117283656975405
"420",98930,3,3,0.117283656975405
"421",74359,3,3,0.117283656975405
"422",90743,7,21,0.338873066475602
"423",74358,3,3,0.117283656975405
"424",90742,7,21,0.338873066475602
"425",90745,7,21,0.338873066475602
"426",115320,2,1,0.0225555699745597
"427",90747,2,1,0.0225555699745597
"428",115324,4,6,0.244142754026732
"429",82556,4,6,0.244142754026732
"430",74367,2,1,0.0225555699745597
"431",82558,4,6,0.244142754026732
"432",82561,4,6,0.244142754026732
"433",115328,4,6,0.244142754026732
"434",90755,2,1,0.0225555699745597
"435",74370,2,1,0.0225555699745597
"436",90754,2,1,0.0225555699745597
"437",74381,2,1,0.0225555699745597
"438",90764,2,1,0.0225555699745597
"439",82577,2,1,0.0225555699745597
"440",107153,2,1,0.0225555699745597
"441",74384,2,1,0.0225555699745597
"442",107152,2,1,0.0225555699745597
"443",90771,5,10,0.325174566221368
"444",90770,5,10,0.325174566221368
"445",90774,5,10,0.325174566221368
"446",107160,3,3,0.117283656975405
"447",107163,3,3,0.117283656975405
"448",90778,2,1,0.0225555699745597
"449",115354,2,1,0.0225555699745597
"450",107167,3,3,0.117283656975405
"451",98981,2,1,0.0225555699745597
"452",74405,5,7,0.621896184611335
"453",107172,2,1,0.0225555699745597
"454",98984,3,3,0.117283656975405
"455",115374,2,1,0.0225555699745597
"456",90798,2,1,0.0225555699745597
"457",98993,3,3,0.117283656975405
"458",98994,3,3,0.117283656975405
"459",98999,2,1,0.0225555699745597
"460",74425,2,1,0.0225555699745597
"461",90811,2,1,0.0225555699745597
"462",107195,2,1,0.0225555699745597
"463",74426,3,3,0.117283656975405
"464",99002,2,1,0.0225555699745597
"465",90812,2,1,0.0225555699745597
"466",107196,2,1,0.0225555699745597
"467",115399,2,1,0.0225555699745597
"468",115400,2,1,0.0225555699745597
"469",115403,2,1,0.0225555699745597
"470",107211,2,1,0.0225555699745597
"471",115405,2,1,0.0225555699745597
"472",82637,4,6,0.244142754026732
"473",115404,2,1,0.0225555699745597
"474",107212,2,1,0.0225555699745597
"475",82639,4,6,0.244142754026732
"476",115406,2,1,0.0225555699745597
"477",82638,4,6,0.244142754026732
"478",99025,6,12,0.527126275679993
"479",82641,2,1,0.0225555699745597
"480",82640,4,6,0.244142754026732
"481",115411,2,1,0.0225555699745597
"482",82642,2,1,0.0225555699745597
"483",115413,2,1,0.0225555699745597
"484",115415,2,1,0.0225555699745597
"485",90839,2,1,0.0225555699745597
"486",115416,2,1,0.0225555699745597
"487",90842,5,10,0.325174566221368
"488",107229,2,1,0.0225555699745597
"489",90845,3,3,0.117283656975405
"490",90844,5,10,0.325174566221368
"491",115424,2,1,0.0225555699745597
"492",115427,2,1,0.0225555699745597
"493",115426,5,10,0.325174566221368
"494",99045,2,1,0.0225555699745597
"495",82661,2,1,0.0225555699745597
"496",82660,2,1,0.0225555699745597
"497",115433,5,10,0.325174566221368
"498",90859,2,1,0.0225555699745597
"499",115435,5,10,0.325174566221368
"500",82666,2,1,0.0225555699745597
"501",115434,5,10,0.325174566221368
"502",115436,5,10,0.325174566221368
"503",82673,2,1,0.0225555699745597
"504",90867,7,12,1.57519149820922
"505",82678,2,1,0.0225555699745597
"506",99065,2,1,0.0225555699745597
"507",82680,2,1,0.0225555699745597
"508",90875,3,3,0.117283656975405
"509",99067,2,1,0.0225555699745597
"510",115450,5,10,0.325174566221368
"511",115453,2,1,0.0225555699745597
"512",74495,2,1,0.0225555699745597
"513",90879,3,3,0.117283656975405
"514",74494,2,1,0.0225555699745597
"515",99074,3,3,0.117283656975405
"516",99077,3,3,0.117283656975405
"517",115461,5,10,0.325174566221368
"518",115460,5,10,0.325174566221368
"519",115463,5,10,0.325174566221368
"520",115462,5,10,0.325174566221368
"521",115466,2,1,0.0225555699745597
"522",90893,2,1,0.0225555699745597
"523",115469,2,1,0.0225555699745597
"524",99084,3,3,0.117283656975405
"525",115474,2,1,0.0225555699745597
"526",115479,3,3,0.117283656975405
"527",82711,2,1,0.0225555699745597
"528",99097,9,36,0.0368479974634529
"529",99101,9,36,0.0368479974634529
"530",99103,8,24,0.711350122214758
"531",99102,8,24,0.711350122214758
"532",99105,9,36,0.0368479974634529
"533",99104,9,36,0.0368479974634529
"534",99107,9,36,0.0368479974634529
"535",115491,2,1,0.0225555699745597
"536",99106,9,36,0.0368479974634529
"537",115490,2,1,0.0225555699745597
"538",115493,2,1,0.0225555699745597
"539",99108,9,36,0.0368479974634529
"540",115492,2,1,0.0225555699745597
"541",115495,2,1,0.0225555699745597
"542",115494,2,1,0.0225555699745597
"543",99113,9,36,0.0368479974634529
"544",115496,2,1,0.0225555699745597
"545",115498,2,1,0.0225555699745597
"546",90925,2,1,0.0225555699745597
"547",115502,2,1,0.0225555699745597
"548",90929,3,3,0.117283656975405
"549",74545,2,1,0.0225555699745597
"550",74544,2,1,0.0225555699745597
"551",74547,4,6,0.244142754026732
"552",99125,7,21,0.338873066475602
"553",90935,2,1,0.0225555699745597
"554",99127,7,21,0.338873066475602
"555",115511,2,1,0.0225555699745597
"556",99128,7,21,0.338873066475602
"557",115514,2,1,0.0225555699745597
"558",99133,7,21,0.338873066475602
"559",115517,2,1,0.0225555699745597
"560",99132,7,21,0.338873066475602
"561",115516,2,1,0.0225555699745597
"562",99135,7,21,0.338873066475602
"563",99134,7,21,0.338873066475602
"564",115523,6,15,0.357563629365218
"565",115525,6,15,0.357563629365218
"566",99140,2,1,0.0225555699745597
"567",74567,2,1,0.0225555699745597
"568",115527,6,15,0.357563629365218
"569",99142,2,1,0.0225555699745597
"570",74569,2,1,0.0225555699745597
"571",115528,6,15,0.357563629365218
"572",107339,2,1,0.0225555699745597
"573",90954,5,10,0.325174566221368
"574",115530,2,1,0.0225555699745597
"575",107338,3,3,0.117283656975405
"576",74573,2,1,0.0225555699745597
"577",107340,2,1,0.0225555699745597
"578",74574,2,1,0.0225555699745597
"579",74576,4,6,0.244142754026732
"580",115536,2,1,0.0225555699745597
"581",99155,2,1,0.0225555699745597
"582",74579,4,6,0.244142754026732
"583",115539,2,1,0.0225555699745597
"584",107346,2,1,0.0225555699745597
"585",99154,2,1,0.0225555699745597
"586",90965,6,15,0.357563629365218
"587",99163,3,3,0.117283656975405
"588",99162,3,3,0.117283656975405
"589",107357,2,1,0.0225555699745597
"590",99165,2,1,0.0225555699745597
"591",107356,2,1,0.0225555699745597
"592",82783,2,1,0.0225555699745597
"593",99166,14,91,1.17456320529759
"594",90974,3,3,0.117283656975405
"595",99169,14,91,1.17456320529759
"596",115553,2,1,0.0225555699745597
"597",99168,14,91,1.17456320529759
"598",115552,2,1,0.0225555699745597
"599",82784,3,3,0.117283656975405
"600",82787,3,3,0.117283656975405
"601",99170,3,3,0.117283656975405
"602",115557,2,1,0.0225555699745597
"603",115556,2,1,0.0225555699745597
"604",107367,2,1,0.0225555699745597
"605",90983,2,1,0.0225555699745597
"606",99174,2,1,0.0225555699745597
"607",90982,2,1,0.0225555699745597
"608",107368,2,1,0.0225555699745597
"609",99179,2,1,0.0225555699745597
"610",99181,2,1,0.0225555699745597
"611",90989,3,3,0.117283656975405
"612",99180,2,1,0.0225555699745597
"613",82801,2,1,0.0225555699745597
"614",99184,2,1,0.0225555699745597
"615",82803,2,1,0.0225555699745597
"616",82805,2,1,0.0225555699745597
"617",115576,2,1,0.0225555699745597
"618",107386,4,4,0.496068298869155
"619",107388,6,15,0.357563629365218
"620",91004,2,1,0.0225555699745597
"621",82815,3,3,0.117283656975405
"622",107391,6,15,0.357563629365218
"623",107390,6,15,0.357563629365218
"624",107393,2,1,0.0225555699745597
"625",115584,3,3,0.117283656975405
"626",107392,2,1,0.0225555699745597
"627",82819,6,15,0.357563629365218
"628",107395,6,15,0.357563629365218
"629",82818,3,3,0.117283656975405
"630",107394,6,15,0.357563629365218
"631",82821,6,15,0.357563629365218
"632",82820,6,15,0.357563629365218
"633",82823,6,15,0.357563629365218
"634",107399,3,3,0.117283656975405
"635",82822,6,15,0.357563629365218
"636",107398,6,15,0.357563629365218
"637",82825,6,15,0.357563629365218
"638",107400,3,3,0.117283656975405
"639",82827,3,3,0.117283656975405
"640",115595,3,3,0.117283656975405
"641",115594,3,3,0.117283656975405
"642",107404,2,1,0.0225555699745597
"643",115601,6,15,0.357563629365218
"644",107409,5,10,0.325174566221368
"645",74643,2,1,0.0225555699745597
"646",107411,5,10,0.325174566221368
"647",115602,6,15,0.357563629365218
"648",107412,5,10,0.325174566221368
"649",107415,7,21,0.338873066475602
"650",74646,2,1,0.0225555699745597
"651",107417,2,1,0.0225555699745597
"652",107416,7,21,0.338873066475602
"653",107419,7,21,0.338873066475602
"654",107425,7,21,0.338873066475602
"655",82848,2,1,0.0225555699745597
"656",107424,2,1,0.0225555699745597
"657",107427,5,10,0.325174566221368
"658",107426,2,1,0.0225555699745597
"659",99237,2,1,0.0225555699745597
"660",107429,5,10,0.325174566221368
"661",82855,2,1,0.0225555699745597
"662",115623,6,15,0.357563629365218
"663",99238,2,1,0.0225555699745597
"664",82854,2,1,0.0225555699745597
"665",115625,6,15,0.357563629365218
"666",115624,6,15,0.357563629365218
"667",82859,2,1,0.0225555699745597
"668",91051,3,3,0.117283656975405
"669",82858,3,3,0.117283656975405
"670",115626,6,15,0.357563629365218
"671",74671,2,1,0.0225555699745597
"672",99246,2,1,0.0225555699745597
"673",99249,3,3,0.117283656975405
"674",115632,3,3,0.117283656975405
"675",99250,3,3,0.117283656975405
"676",115634,3,3,0.117283656975405
"677",115637,3,3,0.117283656975405
"678",99252,4,4,0.496068298869155
"679",82871,2,1,0.0225555699745597
"680",91063,3,3,0.117283656975405
"681",99255,3,3,0.117283656975405
"682",82870,2,1,0.0225555699745597
"683",115641,2,1,0.0225555699745597
"684",91064,3,3,0.117283656975405
"685",107451,2,1,0.0225555699745597
"686",82875,2,1,0.0225555699745597
"687",107450,2,1,0.0225555699745597
"688",82876,2,1,0.0225555699745597
"689",107452,2,1,0.0225555699745597
"690",107455,2,1,0.0225555699745597
"691",115647,2,1,0.0225555699745597
"692",107457,2,1,0.0225555699745597
"693",115649,2,1,0.0225555699745597
"694",115648,2,1,0.0225555699745597
"695",99272,3,3,0.117283656975405
"696",74701,2,1,0.0225555699745597
"697",99276,2,1,0.0225555699745597
"698",82895,5,10,0.325174566221368
"699",82900,5,10,0.325174566221368
"700",82902,5,10,0.325174566221368
"701",82907,4,6,0.244142754026732
"702",107483,2,1,0.0225555699745597
"703",82909,5,10,0.325174566221368
"704",74716,4,6,0.244142754026732
"705",82908,5,10,0.325174566221368
"706",82910,3,3,0.117283656975405
"707",91102,3,3,0.117283656975405
"708",74721,2,1,0.0225555699745597
"709",91107,3,3,0.117283656975405
"710",91109,3,3,0.117283656975405
"711",82916,4,6,0.244142754026732
"712",82920,3,3,0.117283656975405
"713",82923,2,1,0.0225555699745597
"714",107499,2,1,0.0225555699745597
"715",91116,7,21,0.338873066475602
"716",74732,2,1,0.0225555699745597
"717",82927,3,3,0.117283656975405
"718",107502,2,1,0.0225555699745597
"719",91121,4,6,0.244142754026732
"720",99312,2,1,0.0225555699745597
"721",82930,2,1,0.0225555699745597
"722",91125,7,21,0.338873066475602
"723",107511,2,1,0.0225555699745597
"724",91126,7,21,0.338873066475602
"725",82937,2,1,0.0225555699745597
"726",115704,2,1,0.0225555699745597
"727",107512,2,1,0.0225555699745597
"728",107515,2,1,0.0225555699745597
"729",115706,2,1,0.0225555699745597
"730",82938,2,1,0.0225555699745597
"731",107516,2,1,0.0225555699745597
"732",82942,2,1,0.0225555699745597
"733",91143,2,1,0.0225555699745597
"734",74762,2,1,0.0225555699745597
"735",91153,7,21,0.338873066475602
"736",99344,2,1,0.0225555699745597
"737",107536,3,3,0.117283656975405
"738",99347,2,1,0.0225555699745597
"739",91157,7,21,0.338873066475602
"740",107541,5,10,0.325174566221368
"741",82964,2,1,0.0225555699745597
"742",99348,2,1,0.0225555699745597
"743",82967,2,1,0.0225555699745597
"744",115735,2,1,0.0225555699745597
"745",107542,5,10,0.325174566221368
"746",107545,5,10,0.325174566221368
"747",107544,5,10,0.325174566221368
"748",82970,4,6,0.244142754026732
"749",107546,5,10,0.325174566221368
"750",74783,2,1,0.0225555699745597
"751",107551,3,3,0.117283656975405
