2
2
2
3
3
4
4
3
3
3
5
8
3
3
2
2
7
2
5
13
2
10
2
2
3
4
10
2
2
2
6
3
3
2
2
3
3
4
2
2
2
9
2
2
2
2
5
2
3
8
2
2
2
3
2
2
2
4
2
2
2
3
3
2
2
11
2
2
2
4
16
2
2
2
2
3
2
2
4
3
2
2
2
5
7
3
9
2
2
4
9
2
2
5
2
2
3
2
2
2
2
3
2
3
5
2
3
2
2
6
2
2
2
2
2
2
2
6
8
4
2
2
2
3
2
6
2
2
2
9
2
4
2
2
3
5
2
2
7
2
14
9
2
2
2
4
2
2
2
2
4
4
2
2
2
2
2
2
2
2
3
2
2
5
2
2
2
2
2
2
20
2
2
2
3
2
3
2
2
5
4
9
2
5
3
2
2
2
2
2
5
2
2
5
5
3
2
4
2
3
4
2
2
2
2
2
2
3
2
2
2
3
2
2
2
2
2
2
2
2
2
2
2
3
2
2
2
2
3
3
2
2
2
4
2
2
3
9
2
2
2
2
2
2
6
4
14
3
3
2
3
2
2
14
3
2
2
4
4
2
2
2
3
3
7
5
2
2
2
2
2
3
4
3
2
11
5
3
2
2
2
2
2
4
2
3
4
2
9
2
2
7
2
3
3
2
2
7
2
2
4
3
2
7
2
5
7
3
3
3
4
2
3
2
2
2
2
10
5
4
2
6
2
2
5
8
4
2
2
3
3
2
2
2
3
2
2
2
2
12
3
2
2
5
2
6
2
2
2
2
3
2
2
3
2
2
7
2
2
4
2
7
13
4
2
5
3
2
2
2
4
2
2
3
2
2
3
2
2
2
2
2
3
3
5
2
2
11
2
3
2
2
2
2
2
5
6
2
2
2
3
3
2
2
15
11
5
5
2
2
2
4
2
2
11
6
6
2
2
2
4
2
2
2
3
4
3
5
5
2
4
4
3
9
3
4
4
6
2
17
9
4
6
2
3
2
2
2
2
15
3
2
2
2
3
5
2
2
2
2
2
2
3
2
2
2
2
2
4
2
2
2
2
4
3
26
2
12
4
2
3
2
2
5
2
2
2
2
5
2
2
5
7
2
2
4
6
5
2
3
2
3
2
2
2
5
2
3
3
4
2
4
2
2
5
2
6
4
8
2
13
2
4
2
2
3
2
13
16
8
2
2
2
4
4
6
2
4
2
2
2
4
4
2
5
2
2
2
2
2
2
2
2
10
5
3
2
2
2
3
2
2
3
3
2
2
2
2
2
2
8
6
2
2
2
4
3
2
5
2
2
3
2
2
2
2
2
2
2
3
7
2
3
2
6
4
2
2
3
2
2
4
3
2
8
5
3
2
3
5
2
2
2
3
18
2
14
3
2
2
3
7
2
2
2
2
2
3
9
2
2
2
4
3
3
2
2
2
2
3
4
2
2
5
