InsiderId, transactionPrice, Date, Ratio
120945,1.9,2014-04-08,-0.2275449101796407
120945,0.96,2012-04-16,-0.05790731008122312
120945,1.01,2011-12-14,0.10261099258356192
120945,0.97,2014-06-17,-0.19976028765481424
120945,0.94,2009-02-02,-Infinity
120945,0.93,2013-06-18,0.4036458333333333
120945,0.99,2015-10-05,-0.14015039978255453
120945,0.97,2012-06-04,-0.22680851063829788
120945,1.0,2015-11-03,-4.405103668261563
120945,0.99,2015-07-20,-0.6216640502354788
120945,1.01,2012-01-11,-0.1805
120945,1.0,2010-07-26,-0.027829313543599257
120945,1.0,2012-11-20,Infinity
120945,1.06,2010-07-22,0.24642523364485983
120945,1.0,2013-05-15,-0.0847457627118644
120945,0.97,2015-10-21,-0.12586940724592546
120945,0.97,2012-06-01,-0.1868
120945,0.95,2015-12-09,0.03309561969022151
120945,0.99,2015-05-22,-0.9090909090909091
120945,1.02,2011-12-21,-0.5970149253731343
120945,0.97,2015-08-06,0.44613014487380415
120945,1.03,2012-04-24,0.22958916083916084
120945,0.97,2014-06-23,0.2489362466573251
120945,0.94,2013-06-24,-0.103
120945,1.0,2015-04-21,-0.38626609442060084
120945,1.0,2012-11-26,-0.32193548387096776
120945,1.0,2012-07-18,-0.12345679012345678
120945,0.97,2015-10-27,-0.2857142857142857
120945,0.92,2011-11-14,-0.6593406593406593
120945,1.0,2012-12-27,-0.2857142857142857
120945,0.94,2013-07-08,0.1830931047915855
120945,0.97,2015-12-09,0.42933205549403836
131185,4.9,2011-05-17,0.02129416366085785
131185,4.4,2011-05-05,-0.0016427442041931045
131185,4.75,2011-05-03,-0.017300523147007304
131185,4.25,2011-05-05,-0.059502808532562734
131185,5.0,2011-05-17,-0.06814132371474513
131185,4.35,2011-05-04,-0.024716628120090765
131185,4.39,2011-05-03,-0.009136757487562354
131185,4.55,2011-05-09,-0.02469142502082491
131185,4.72,2011-05-16,9.223253541768441E-4
131185,4.2,2011-05-04,-0.06023357043113982
131185,4.49,2011-05-03,-0.009344884081812065
131185,6.05,2010-03-18,0.004641631504076748
131185,4.52,2011-05-03,-0.002351830515021745
131185,4.4,2011-05-10,-0.25146532128909704
131185,4.28,2011-05-04,-0.02431888927677896
131185,5.1,2011-06-01,0.002604445942426424
131185,4.99,2011-05-17,0.0035563860762244143
131185,6.0,2010-03-18,0.04166075836459432
131185,4.4,2011-05-11,0.10892032725607416
131185,3.65,2012-02-01,-0.06274631150535277
131185,3.33,2011-12-01,0.005137307264198753
131185,4.6,2011-05-03,-0.019147646670973496
131185,4.5,2011-05-09,-0.006105022669984181
131185,5.0,2011-05-16,-0.2554958475818271
131185,4.35,2011-05-03,-0.01158848876782396
131185,4.29,2011-05-04,-0.03900113457846046
131185,4.38,2011-05-03,-0.0018231889656274765
131185,3.75,2011-10-03,-0.004269524249759199
131185,4.45,2011-05-09,-0.030185945423810673
131185,4.48,2011-05-11,0.02218013936850965
131185,4.37,2011-05-03,-0.007276105734969929
131185,6.15,2012-04-02,0.0019283303872730194
131185,5.5,2012-03-22,0.5224291605230044
131185,5.34,2012-03-01,-0.007230334910737859
131185,3.21,2012-01-03,0.018296853625171
131185,5.02,2011-07-01,0.019649749093841252
131185,4.2,2011-05-05,-0.09800462581833862
131185,4.27,2011-05-04,-0.009704827776808051
131185,4.19,2011-05-04,-0.035139885887589456
84085,23.83,2013-04-12,-0.009306748470944216
84085,21.3,2010-01-13,0.017538578926807314
84085,19.78,2011-10-13,-0.011522922644944306
84085,22.4,2012-04-12,0.01741698306956868
84085,23.75,2012-01-13,-0.015667967775154872
84085,30.53,2012-10-11,0.0256096931329911
84085,22.57,2010-10-13,0.014263237424592215
84085,21.34,2010-07-14,0.017472889659933873
84085,15.05,2009-04-14,-0.018379389288362944
84085,25.64,2012-12-20,0.012830369240364969
84085,20.97,2011-04-13,-0.0031543454327465923
84085,29.63,2013-07-11,-0.009265642525462043
84085,28.65,2012-07-12,0.006487132457433851
84085,23.08,2010-04-14,0.00916249078133434
84085,19.94,2009-07-14,-0.007095567964226016
84085,11.7,2009-01-09,-0.021200267302160913
84085,24.21,2011-01-12,0.017435553172021463
84085,19.55,2011-07-13,0.023275458026713765
84085,24.51,2009-10-14,-0.003534815319395378
120951,16.96,2010-11-02,-0.001542209811786859
120951,12.79,2011-11-02,0.0016770650787189941
120951,12.99,2012-01-04,0.00933014865314002
120951,15.98,2016-01-04,0.052619503472069624
120951,14.21,2012-02-01,0.001605747973071522
120951,15.01,2011-04-15,0.001296206926297756
120951,14.73,2012-12-31,-0.023595195814157463
120951,17.64,2011-02-02,0.0017596213133972407
120951,14.57,2012-05-02,-9.857068823540096E-4
120951,17.43,2011-01-04,-0.004741919368517464
120951,15.26,2011-08-01,-9.12673669852032E-4
120951,16.17,2015-01-02,0.02505744151156157
120951,16.96,2014-11-24,0.00734837182827309
120951,13.9,2012-08-02,0.0015222195556871094
120951,19.33,2014-01-02,-0.019226685946231618
120950,0.92,2009-08-28,-0.5
120950,1.01,2012-02-06,0.4416152263374485
120950,1.0,2012-02-21,-0.08046296296296296
120950,0.93,2009-01-29,0.1413373860182371
120950,1.02,2013-01-31,-0.5
120950,1.01,2012-05-02,0.24278846153846154
120950,1.02,2009-02-17,-0.5
120950,0.98,2009-02-27,1.3561616161616161
120950,0.99,2014-06-27,-0.13276231263383298
120950,1.0,2012-05-17,-0.12087912087912088
120950,0.92,2012-09-21,-0.14084507042253522
120950,1.0,2012-04-02,-0.17806267806267806
120950,0.91,2012-09-24,-0.38461538461538464
120950,0.99,2014-05-30,0.09629413481178874
120950,0.86,2009-01-09,-0.3125
120950,0.96,2015-12-09,0.056854790878359485
120950,0.99,2014-04-09,0.0381330666843337
120950,0.98,2015-08-07,-0.16516334317572032
120950,1.02,2012-11-13,-0.5972222222222222
120950,0.91,2011-12-06,-0.07874015748031496
120950,0.84,2009-04-02,-0.37037037037037035
120950,1.02,2011-12-13,-0.15748031496062992
120950,0.97,2012-06-14,-0.5349264705882353
120950,0.98,2009-02-05,0.8253617253617253
120950,0.89,2011-11-22,0.5618686868686869
120950,1.0,2011-12-15,-0.4057971014492754
120950,0.97,2009-03-02,-0.5
120950,1.0,2015-03-25,0.24233666415662014
120950,1.02,2013-02-05,-0.745
120950,1.0,2012-11-05,0.28835063437139563
120950,1.0,2009-02-18,-0.15402387370042356
120950,1.02,2011-12-14,-0.297979274611399
120950,0.94,2009-01-29,-0.9757142857142856
120950,1.03,2009-02-18,-0.19830573738929533
120950,0.98,2013-07-08,0.1272562004934424
120950,0.99,2012-06-01,-0.7458680412371134
120950,1.01,2012-11-06,-0.42857142857142855
120950,1.02,2013-07-08,-0.0728476821192053
120950,1.02,2012-01-11,-0.35346534653465345
120950,1.0,2015-05-01,0.2684423371914656
120950,0.95,2014-06-16,-0.16181229773462782
120950,1.02,2009-02-11,-1.0
120950,1.0,2009-02-12,0.27472527472527475
120950,0.99,2009-09-09,0.2690217391304348
120950,0.98,2015-10-09,0.053448112245398825
120950,0.99,2012-12-28,-0.47629629629629633
120950,0.99,2015-04-21,0.21244635193133046
120950,0.98,2014-04-09,0.050330512256763674
120950,1.0,2015-09-01,-0.7275967464997968
120950,1.01,2011-12-16,0.12465861344537814
120950,0.91,2012-09-28,0.059347826086956525
120950,1.0,2009-02-06,-1.0
120950,1.0,2015-12-31,-0.13751513812478858
120950,0.97,2012-10-23,-1.0
120950,0.99,2013-06-10,-0.06535947712418301
120950,0.98,2015-05-28,0.23203504202675507
120950,0.9,2009-03-09,-1.0
120950,0.93,2012-07-26,-0.4199909679361734
120950,0.88,2011-12-05,-0.03651603800987593
120950,1.0,2013-08-20,-0.253
120950,0.96,2013-06-21,-0.75
120950,1.02,2012-11-06,-0.38472418670438474
120950,0.99,2011-12-12,-0.35967741935483866
120950,0.99,2015-07-31,0.0073908174692049276
120950,0.92,2012-08-17,-0.5
120950,1.01,2013-02-20,0.20048937286801366
120950,0.96,2012-04-16,-0.22933588150979456
120950,0.91,2011-12-09,0.29582395598899724
120950,0.99,2009-02-18,-0.15248363496341932
120950,0.99,2012-05-30,-0.89
120950,0.86,2009-01-08,0.6359386973180077
120950,1.0,2012-04-24,0.17482517482517482
120950,0.99,2015-07-20,-0.38854003139717425
120950,1.01,2009-02-12,0.5318223443223443
120950,1.03,2012-01-10,-0.0847457627118644
120950,0.99,2011-12-13,0.07642427049559981
120950,0.97,2014-06-23,0.1991489973258601
120950,1.0,2014-06-27,-0.811108948153916
120950,1.0,2012-02-22,-0.6944444444444444
120950,1.01,2009-09-09,-0.21956521739130436
120950,0.99,2009-02-24,-1.0
120950,1.02,2009-02-18,-0.19638043896804006
120950,0.99,2015-05-19,-1.0256410256410255
120950,0.9,2011-11-15,-0.2638367729831144
120950,1.0,2012-11-26,-0.5367741935483871
120950,1.01,2012-11-16,-0.7440000000000001
120950,0.92,2011-11-14,-0.38461538461538464
120950,1.0,2015-05-28,-0.05919261276192731
120950,0.97,2015-12-09,0.22978811313336958
120950,1.06,2011-12-27,0.3613636363636364
120950,0.96,2012-07-25,-0.11104684788895315
120950,1.02,2011-12-22,-0.4148780487804878
120950,0.99,2009-02-20,-0.14705882352941177
120950,0.95,2012-07-25,-0.21978021978021978
120950,0.89,2011-12-01,-0.3786407766990291
120950,0.89,2009-08-27,-0.6666666666666666
120950,0.97,2015-05-28,0.22966733751627796
120950,1.04,2012-01-11,-0.20594059405940593
120950,1.0,2015-04-24,-0.31526248754713176
120950,1.02,2012-11-05,-0.058823529411764705
120950,1.0,2013-07-08,0.38955979742890534
120950,0.97,2012-04-11,-0.29172932330827067
120950,0.88,2009-05-04,-0.2619047619047619
120950,1.04,2009-02-12,-0.16666666666666666
120950,0.97,2014-04-14,-0.35112359550561795
120950,0.98,2009-03-02,-0.46019587628865977
120950,1.0,2014-04-08,-0.23952095808383234
120950,1.02,2013-02-20,0.03265284702177906
120950,0.99,2015-10-30,-0.7272727272727273
120950,0.99,2015-05-20,-0.13878287419332455
120950,0.99,2012-11-05,0.040679065743944635
120950,1.02,2011-12-16,-0.8928571428571429
120950,0.98,2014-06-17,-0.20181967206362675
120950,1.0,2014-05-12,-0.3007518796992481
120950,0.85,2009-01-05,-0.163855421686747
120950,1.0,2015-11-04,0.4752665354138918
120950,1.01,2009-02-18,-0.19445514054678475
120950,1.02,2009-02-09,-0.504950495049505
120950,0.86,2009-01-12,-1.0
120950,1.0,2012-02-23,-0.4216666666666667
120950,0.95,2012-10-12,-1.05
120950,0.94,2009-01-26,-1.0
120950,1.01,2012-11-14,0.07441942401960785
120950,0.94,2009-09-04,-0.37037037037037035
120950,0.87,2009-01-08,-0.3333333333333333
120950,0.92,2009-01-23,-Infinity
120950,1.01,2009-02-19,-0.33666666666666667
120950,0.92,2012-08-16,-0.2222222222222222
120950,1.0,2009-09-09,-0.08695652173913043
120950,1.0,2015-08-31,0.47307443444714387
120950,0.93,2011-12-09,-0.5344186046511629
120950,1.01,2012-02-02,-0.6
120950,1.0,2012-12-06,-0.02772727272727273
120950,0.95,2009-09-08,0.2611683848797251
120950,0.97,2009-09-08,-0.13333333333333333
120950,0.85,2009-06-02,-0.04634678298800436
120950,1.01,2013-02-22,-0.974
120950,0.82,2009-01-05,0.19759036144578312
120950,0.83,2009-01-06,-1.0
120950,0.89,2009-08-26,-0.29411764705882354
120950,0.97,2009-02-05,0.1324051324051324
120950,0.93,2009-09-04,0.07328605200945626
120950,0.95,2012-10-17,-1.0
120950,1.0,2012-05-04,0.27102803738317754
120950,0.84,2009-05-04,-0.225
120950,0.99,2014-04-07,0.08411214953271028
120950,1.0,2015-05-04,-0.20474921250302883
120950,1.0,2013-07-09,0.4854368932038835
120950,1.0,2012-11-28,-0.5
120950,1.01,2011-12-19,0.009722757027339237
120950,0.86,2009-05-04,-0.25595238095238093
120950,1.0,2014-06-30,0.03425207385603425
120950,0.96,2015-10-23,0.25715720743345055
120950,0.84,2009-01-05,-0.40481927710843374
120950,0.95,2015-08-28,-0.34001034814103037
120950,1.0,2014-04-07,-0.04248088360237893
120950,1.0,2013-03-28,-0.646
120950,0.98,2012-12-20,0.06125
120950,0.99,2012-07-23,-0.024830699774266364
120950,0.99,2015-09-02,-0.9263454416515641
120950,0.97,2015-04-06,-0.10962508221881166
120950,1.0,2012-12-26,-0.47619047619047616
120950,1.03,2011-12-22,-0.49258727881396464
120950,1.0,2011-12-14,0.0609570252971655
120950,0.96,2014-06-23,0.13303974254346118
120950,0.99,2013-04-04,0.04643527204502814
120950,0.98,2015-08-06,-0.13762730525736305
120950,1.05,2011-12-29,0.19206040669856458
120950,0.87,2011-12-05,-0.036101083032490974
120950,1.0,2015-11-05,-0.8628127696289906
120950,1.02,2012-11-15,-0.9643750000000001
120950,0.97,2012-06-13,-0.3333333333333333
120950,1.0,2009-02-20,-0.29708853238265004
120950,0.99,2014-06-20,-0.3095936505156767
120950,0.88,2011-12-02,-0.3448275862068966
120950,0.96,2013-06-24,-0.0851063829787234
120950,1.0,2012-12-04,0.006796116504854369
120950,1.02,2012-11-09,0.4501323918799647
120950,1.05,2012-04-24,-0.09178321678321678
120950,0.93,2012-08-15,-0.49944444444444447
120950,0.99,2009-02-05,-0.02702702702702703
120950,0.87,2009-01-14,-1.0
120950,0.99,2015-08-03,-0.3749536540539248
120950,0.99,2015-04-24,-0.5
120950,0.81,2009-08-18,-0.042993630573248405
120950,1.0,2013-09-03,-0.032794631887345244
120950,0.93,2012-10-01,-Infinity
120950,0.93,2009-09-02,-0.4
120950,1.0,2013-03-06,-0.11166666666666666
120950,0.94,2009-09-02,-0.4043010752688172
120950,0.88,2009-01-16,-Infinity
120950,0.86,2009-01-05,-0.04144578313253012
120950,1.01,2011-12-14,0.1153860611602154
120950,1.01,2009-02-09,-0.5
120950,0.97,2012-07-23,-0.012261851015801354
120950,1.0,2012-05-08,0.04735202492211838
120950,0.93,2013-06-18,0.050455729166666664
120950,0.93,2012-07-30,-1.01
120950,1.01,2012-01-11,-0.11950000000000001
120950,1.0,2010-07-26,-0.18181818181818182
120950,0.94,2009-09-08,0.12920962199312716
120950,1.05,2012-01-03,-0.1454022988505747
120950,1.02,2012-11-14,-0.61328125
120950,0.95,2011-12-12,0.0030954708374063213
120950,1.02,2011-12-21,-0.04462686567164179
120950,0.98,2009-02-18,-0.12169811320754717
120950,1.03,2012-04-24,0.18006993006993008
120950,0.99,2015-11-03,-0.3157894736842105
120950,0.9,2009-08-28,0.4891304347826087
120950,1.0,2013-03-22,-0.14681818181818182
120950,1.01,2009-02-20,-0.30005941770647654
120950,0.87,2009-01-09,-0.6322674418604651
120950,1.0,2012-05-25,-0.5471698113207547
120950,0.82,2009-08-18,-0.1934418494928049
120950,1.0,2009-02-19,-0.6666666666666666
120950,1.0,2015-04-21,-0.2328326180257511
120950,0.97,2015-10-27,-0.7142857142857143
120950,1.0,2012-12-27,-0.408
120950,0.99,2009-02-27,-1.5
70777,1.4,2010-10-29,0.2601453469676507
70777,2.1,2013-07-30,0.0822699558297206
70777,13.25,2016-01-13,-0.052565409797435445
70777,3.2,2015-03-04,0.5380727308591714
70777,1.42,2010-06-22,0.5627273415230936
70777,5.52,2010-05-12,0.2617206355074919
70777,3.02,2015-08-05,0.07881409460364129
70777,3.3,2014-10-31,-0.4242115971515768
70777,12.5,2011-05-31,-0.029491891515075856
70777,5.5,2010-05-10,-0.5465679490727927
70777,3.3,2015-12-17,0.08112335456784135
70777,0.13,2015-12-17,0.1766037644536107
70777,4.1,2016-03-04,0.48047545038030404
70777,3.9,2015-12-08,-0.2646515920627596
70777,3.81,2015-12-24,0.8916188317841893
70777,3.25,2016-02-04,0.07499798082359321
70777,1.42,2010-05-25,4.7417904747046514E-4
70777,4.25,2015-10-12,0.18477052578746175
70777,2.22,2013-08-16,-0.5377378193502361
70777,3.75,2012-03-09,0.17529917726252806
70777,3.2,2016-02-25,0.1949746207672972
70777,4.0,2016-03-03,0.12200796594419579
70777,3.1,2015-01-05,0.026843243252604444
70777,2.0,2013-06-24,0.05304530368000968
70777,12.65,2016-01-15,0.12309727136652374
70777,3.2,2015-01-13,0.04983895786739099
70777,1.4,2010-11-03,0.3981858002669781
70777,4.3,2014-08-27,0.0017934612488287763
70777,1.52,2010-12-09,0.09263447532476136
70777,4.25,2015-09-08,0.03292857681668276
70777,3.3,2015-12-11,-0.4327237238511479
70777,3.3,2014-11-03,0.7130675974567751
70777,1.42,2010-03-19,-0.03849039169428333
70777,3.7,2016-01-06,-0.8293509957727695
70777,3.1,2016-01-15,0.2794831295868955
70777,4.88,2010-11-23,0.1013038236444785
70777,4.25,2015-10-07,0.01715527187559539
70777,1.52,2010-12-10,0.2589142114395111
70777,3.75,2015-11-13,0.21685142153138426
70777,4.5,2015-04-28,0.32197767389405024
70777,1.42,2010-06-10,0.050306149573961456
70777,2.96,2015-05-29,0.2627907096481879
70777,3.3,2015-12-16,0.06934047750374281
70777,3.2,2015-01-12,0.030698632058369743
70777,10.65,2010-08-16,0.38698615396840114
70777,3.9,2015-12-07,-0.006063610255584214
70777,3.85,2015-11-30,0.39358666312796664
70777,0.13,2015-12-22,0.796706293612009
70777,4.92,2010-11-29,0.6865116279069767
70777,2.17,2013-10-09,0.12159127680646396
70777,2.0,2014-12-05,0.479508430858579
70777,3.17,2015-01-14,-0.7809290239245238
70777,3.2,2015-03-05,0.0021337636423345374
70777,12.95,2016-01-13,-0.012949987909691266
70777,3.5,2015-12-09,-0.5198355372819202
70777,0.9,2009-09-04,0.8059494637046558
70777,3.2,2014-11-11,-0.2541006539097741
70777,0.13,2015-12-16,0.1254941100824427
70777,2.95,2012-01-05,0.382025382025382
70777,1.35,2010-10-27,-0.007601094557616297
70777,3.5,2014-09-22,-0.0248209555577357
70777,3.4,2015-03-12,0.14245693994578723
70777,1.4,2014-05-13,0.29491071934021995
70777,1.5,2013-12-24,0.019175830966737504
70777,3.1,2016-01-20,0.6710965224278995
70777,3.3,2014-10-30,0.038736642785805415
70777,5.63,2010-05-14,0.7878643837523711
70777,1.07,2011-08-19,0.1713730368527445
70777,1.3,2013-12-16,0.00923221747447902
70777,2.05,2013-06-24,0.4564172146153053
70777,3.38,2015-03-10,0.04372474184661079
70777,1.35,2014-02-20,0.34020616805250303
70777,2.0,2014-12-04,0.18971215964254895
70777,12.31,2011-05-24,-0.23829601160492644
70777,2.25,2013-08-15,-0.2039210427884853
70777,3.6,2016-01-13,-0.038167938931297704
70777,2.05,2014-12-11,0.232255433766711
70777,3.1,2016-01-19,0.25945436277440986
70777,2.92,2015-05-27,-0.12931396422873456
70777,12.68,2016-01-15,0.041952328562478824
70777,0.2,2015-11-09,-1.9873277564822371
70777,1.48,2010-03-12,0.8127791676450665
70777,3.75,2012-06-13,0.3538325814815576
70777,5.75,2010-05-17,0.048984529407755745
70777,12.5,2011-05-27,-0.0667693784400049
70777,1.4,2010-11-02,0.003607556594188278
70777,2.01,2014-12-09,0.4160777718890459
70777,3.6,2015-12-22,0.12643152660424112
70777,2.3,2015-02-27,0.0523867279363615
70777,3.1,2015-01-15,0.801252190045661
70777,1.41,2010-11-04,-0.512784067015425
70777,1.0,2015-07-13,0.6330801012928162
70777,5.6,2010-06-15,0.24613095430139936
70777,3.3,2015-12-15,0.058790437623370516
70777,3.3,2014-11-07,-0.42023088349413806
70777,3.1,2014-11-25,0.18630681551667524
70777,2.18,2013-10-11,0.6350937666420787
70777,3.15,2015-01-05,-0.19655228847307837
70777,3.1,2016-01-25,0.4094772853546488
70777,2.4,2015-05-21,0.12714763989551525
70777,3.75,2015-11-16,0.9448277029123257
70777,2.92,2015-05-21,0.03539457895928311
70777,3.1,2015-08-06,0.11955127214959697
70777,3.6,2016-01-08,-0.4593249300413561
70777,12.9,2016-01-14,0.001853303925732127
70777,0.9,2009-01-23,0.8101439196845558
70777,2.0,2014-12-09,0.07773333331260443
70777,3.5,2015-12-08,-0.30158156711624917
70777,4.25,2016-03-08,0.8600905653104105
70777,3.9,2015-09-11,0.9585162261625961
70777,12.55,2016-01-15,0.048849668162841836
70777,3.85,2015-11-05,0.09710425648256102
70777,4.3,2014-08-26,-0.6640106241699867
70777,1.15,2014-08-22,1.5153702145070216
70777,4.84,2010-11-18,0.3414812546778254
70777,5.6,2010-06-14,-0.7928822495606327
70777,3.6,2016-01-07,0.5725021264252554
70777,3.65,2015-11-19,0.028675265099072457
70777,2.2,2013-10-08,-0.5716356478167501
70777,3.2,2016-02-12,-0.20264245764772634
70777,3.1,2015-08-07,0.08233515068452607
70777,3.2,2014-12-08,0.5961936797379837
70777,10.65,2010-08-12,0.2195377207401965
70777,2.17,2013-08-28,-0.604743988510102
70777,3.7,2015-12-18,-0.04604287788471552
70777,3.25,2016-02-08,-0.5543682629379091
70777,0.95,2015-08-20,0.7994069562429876
70777,1.35,2014-02-19,0.2879078694817659
70777,3.9,2015-12-11,-0.3910804399801955
70777,3.5,2015-12-02,0.6407351353238578
70777,2.4,2015-03-02,-0.8068377842781269
70777,4.5,2015-04-30,0.363832367605444
70777,3.24,2014-06-25,-0.2878099700110669
70777,3.0,2015-07-24,-0.017684873243671025
70777,2.1,2013-10-29,0.21073857354884243
70777,2.2,2013-10-14,0.5555612488897999
70777,3.6,2015-12-21,0.5822825868197015
70777,2.4,2015-06-29,-0.4852154841965317
70777,4.88,2010-11-22,0.3793432028812414
70777,2.05,2014-12-05,0.016138679277404415
70777,0.9,2009-01-22,-0.849421965317919
70777,3.3,2015-12-14,0.45251311012505047
70777,3.75,2012-03-14,0.5828918779864843
70777,2.4,2015-06-17,0.40284876366850475
70777,4.3,2015-09-03,0.42734523303077643
70777,4.25,2015-08-31,-0.16778805013506937
70777,3.2,2016-02-22,0.08985432367773746
70777,1.07,2011-08-10,0.0612054153463594
70777,1.3,2013-12-13,0.01680743100861444
70777,1.32,2010-02-22,0.3188785589476911
70777,2.12,2013-07-09,0.23021533755186535
70777,2.4,2015-05-20,0.8371628119288483
70777,3.2,2014-06-25,0.14051469558575783
70777,6.0,2014-01-24,50.153502816769276
70777,2.1,2013-10-30,0.11185217616398169
70777,3.8,2015-12-14,0.03752367846188024
70777,3.2,2016-01-20,0.3020378034197824
70777,2.21,2013-09-06,0.3879429035565872
70777,5.27,2012-12-13,0.9661245033831314
70777,2.17,2013-08-29,0.5958171236086581
70777,1.0,2015-08-19,0.8717596736702853
70777,1.31,2010-02-19,0.09308763511687247
70777,1.35,2014-02-21,0.4954897319855231
70777,2.0,2014-12-03,0.821232116474978
70777,3.95,2012-09-14,-0.08493844292423348
70777,1.25,2010-07-02,0.006089445675324397
70777,2.05,2014-12-10,0.0036259492416202536
70777,3.89,2012-07-05,-0.20612170927646373
70777,3.46,2015-12-10,-0.5103660481711757
70777,3.0,2015-05-22,0.2806708206944299
70777,3.02,2015-07-27,0.5731556716650704
70777,3.5,2015-12-07,0.12682896567141272
70777,3.18,2015-01-14,-0.17045171312011861
70777,1.52,2011-02-11,0.03418984522220193
70777,3.84,2015-11-17,-0.29454348669026326
70777,4.3,2015-09-14,-0.5354289587895329
70777,5.6,2010-06-11,-0.6495317377731529
70777,2.18,2013-10-10,-0.32931235827114247
70777,3.6,2016-01-11,0.12622406229976835
70777,3.65,2015-11-23,0.0924356332630227
70777,2.25,2013-10-22,-0.547394891500904
70777,1.99,2013-06-20,0.1788699389032358
70777,12.38,2011-05-25,0.07267977604910203
70777,5.6,2010-05-13,-0.9830533781261664
70777,1.52,2011-03-11,-0.11539248841433827
70777,1.07,2011-08-22,0.0411881696285366
70777,1.42,2010-06-24,0.2337166732480963
70777,2.23,2013-08-19,0.12956476912930562
70777,1.52,2010-12-07,0.28440715129026817
70777,1.07,2011-08-11,0.15945548474527746
70777,2.04,2013-06-25,0.12294570700222378
70777,3.9,2015-12-10,0.008976223709590161
70777,7.0,2013-05-31,40.74667748443749
70777,0.9,2009-09-18,-0.04205960015088646
70777,1.25,2010-08-27,0.057855067347926795
70777,3.75,2015-11-25,-0.6870668730432336
70777,4.0,2012-03-06,0.7634916708106455
70777,3.65,2015-11-17,0.0962856479145663
70777,4.01,2016-03-03,0.274098980358849
70777,2.12,2013-07-08,-0.4804372652438823
70777,4.25,2015-09-29,-0.264561738300733
70777,5.6,2010-06-16,-0.46538448492249246
70777,3.88,2015-11-13,0.30116993596019703
70777,3.4,2015-03-26,0.6863926105722856
70777,10.65,2010-08-13,0.45493015096704703
70777,4.5,2015-04-09,0.11545566502463056
70777,2.21,2013-10-02,0.2136701094864625
70777,3.5,2015-07-27,0.48199626824523717
70777,2.01,2014-12-12,-0.2545301052250731
70777,1.31,2010-02-18,-0.2983945455871272
70777,1.3,2010-07-01,-0.3559504232250532
70777,4.0,2016-02-22,0.9255681130285192
70777,0.62,2009-03-06,-0.36548864077515664
70777,1.95,2014-12-15,0.22673767318023075
70777,0.15,2015-12-31,-0.27485741771456057
70777,4.25,2015-10-19,0.025058043272233765
70777,3.9,2015-11-03,0.42932531894013737
70777,2.35,2015-03-03,0.2539151957505638
70777,3.16,2014-11-11,0.1370317658150554
70777,2.86,2011-12-30,0.03606922769393621
70777,3.5,2015-05-26,0.9309817994470213
70777,3.0,2015-05-26,-0.06389454129932683
70777,0.9,2009-01-26,-0.9156022563337818
70777,3.75,2015-12-17,-0.4282420116393983
70777,5.6,2010-06-18,0.8608351983716913
70777,3.75,2012-03-12,-0.14179504867019238
70777,3.9,2015-12-09,0.14995386035066133
70777,3.1,2016-02-08,0.009075524760503733
70777,2.4,2015-06-04,0.22892873732108282
70777,3.75,2015-11-06,0.17617549930753967
70777,4.0,2012-03-07,-0.7542422734060364
70777,10.74,2013-12-31,-0.7855435546482832
70777,3.2,2016-02-09,0.3625671604794396
70777,3.5,2014-09-23,0.0023656077935827417
70777,2.24,2013-10-16,0.14935524673513434
70777,3.8,2015-12-23,0.0377271042691387
70777,0.13,2015-12-15,-0.02621934321740335
70777,4.0,2016-02-23,0.455820174750594
70777,1.5,2013-12-20,0.054749084270871974
70777,3.25,2016-02-05,-0.08843704066634003
70777,2.72,2011-12-29,0.2796401044857945
70777,3.21,2014-05-01,-0.034999790001259995
70777,2.4,2015-06-15,0.10378849634253663
70777,2.21,2013-10-03,-0.35180005018508714
70777,1.07,2011-08-09,0.2411150463407024
70777,3.75,2015-12-16,0.25423373317237513
70777,3.75,2012-03-13,0.23606207406190982
70777,3.77,2015-02-11,-0.5673972138652035
70777,0.9,2009-09-14,0.8769422338211916
70777,3.75,2015-11-18,0.5226014100371357
70777,10.78,2014-01-02,0.1346709677419355
70777,1.2,2011-12-21,0.760178961776543
136315,22.02,2009-12-22,-0.008494614239425519
136315,26.22,2009-04-24,-0.0018978743806936235
136315,22.45,2009-11-23,-0.004771094671384153
136315,24.2,2009-07-27,-0.006082078535577207
136315,23.75,2009-03-30,-0.0025686930800965205
136315,22.78,2010-03-23,-0.0037530306552857953
136315,24.76,2009-04-01,-6.716842050875773E-4
136315,22.88,2010-04-01,-7.697317780804073E-4
136315,23.22,2009-01-27,-0.002255391399102912
136315,22.44,2009-10-26,-0.0025593098490294753
136315,20.94,2010-01-25,-0.010124446319341911
136315,22.97,2009-10-01,-0.0017748967858934289
136315,27.19,2009-01-02,-0.0013079667063020215
136315,21.8,2010-01-04,-0.0020424194815396703
136315,25.44,2009-05-26,-0.0018534159159159158
136315,24.42,2009-06-26,-3.0085900432960314E-4
136315,23.32,2009-08-25,-0.003398831651619756
136315,23.94,2009-07-01,-6.750132591890198E-4
136315,23.93,2009-02-25,-0.0014270424545130215
136315,22.03,2010-03-01,-0.003011848811809095
136315,23.35,2009-09-21,-0.005791705450408522
119931,3.65,2009-06-17,-0.033444816053511704
119931,6.97,2013-12-19,-0.0058187310825149495
119931,19.9,2013-11-21,0.008605269953804836
119931,6.9,2015-08-21,0.014654876049123173
