77524 , 94511
79973 , 96197 , 94229 , 96199
72857 , 76654
92177 , 86006
80904 , 74749
70017 , 71193 , 69738
94691 , 101928
74677 , 89174
73728 , 90120
71553 , 86152
93285 , 93097
93365 , 99165
84371 , 69989 , 77081
114008 , 114010 , 114015
78454 , 70505 , 70504 , 70507 , 70506
88961 , 80081 , 89026 , 77701 , 89030 , 76989
77393 , 75456 , 80261 , 80265
77440 , 90524
108129 , 108994
79043 , 79027 , 97907 , 79042 , 97906 , 79029 , 79028 , 69814 , 70383
70064 , 71282
100369 , 100368
71009 , 71010 , 71006
99347 , 99348
107808 , 107811 , 108662 , 107881
95377 , 95379 , 95378 , 70253
74917 , 72679 , 71583
74576 , 74579 , 76996 , 76998
103317 , 103318 , 99272 , 107163 , 107167
70656 , 70696
97700 , 103876 , 81396 , 87821 , 77804 , 79822
82995 , 82934
94885 , 99722
99344 , 99358
80116 , 98107
72726 , 72729
75249 , 83281 , 85227
109748 , 113529
72791 , 74710
78229 , 77469
91137 , 90676 , 71449 , 88809
78825 , 78920
96228 , 89181 , 89071
75745 , 75744 , 78371 , 73186 , 75780 , 93988 , 70119 , 70118 , 92617 , 70121 , 84265 , 70120 , 93995 , 70058 , 70060 , 69838 , 69841 , 69840 , 70131 , 70133 , 94100 , 69846 , 75766 , 71032
92801 , 76642 , 76614 , 76646 , 76648 , 108941 , 95069 , 95070
95203 , 83031
92196 , 92183
90720 , 90717 , 86908
79201 , 75633 , 82499 , 78674 , 78439 , 75578 , 78895
93216 , 93218
73153 , 80514
70689 , 70687
82316 , 89788
95271 , 95272
77665 , 78598 , 100522 , 78605 , 82477
82704 , 75069
69633 , 91937 , 91939 , 69654 , 70126
80995 , 80878
70930 , 95511 , 84249 , 70926
76209 , 69668 , 72182 , 84072 , 87992 , 96282 , 86493 , 82942 , 85630
96305 , 96298
108833 , 108834 , 83147 , 76110
99259 , 101534
73408 , 91203 , 73410 , 96005 , 70280 , 83723 , 91535 , 69744 , 73429 , 90900 , 73430 , 77369 , 82043 , 82044
86208 , 100249
76592 , 93481
73447 , 73993 , 73516 , 94524
77191 , 97451 , 71213
82561 , 71916 , 82556 , 82558
77088 , 86856
72721 , 73219 , 72715 , 73179 , 73178 , 73180 , 82108
107233 , 107234 , 80084 , 94374 , 80173
79718 , 74234 , 79630
85047 , 85046
87332 , 93467 , 77178 , 83039 , 83038
85779 , 81235 , 85778 , 85781 , 85481
98028 , 98812 , 94094
69674 , 69948 , 81678
82592 , 94502 , 93357
75040 , 79414 , 75038
82058 , 71260 , 73660 , 76382 , 89982
80529 , 80530 , 72853 , 73480 , 73368 , 69675 , 77407 , 80526
91795 , 90453 , 90455 , 90473 , 90472 , 90456 , 99084
112000 , 111997 , 111998
79347 , 71476 , 79151 , 71214
100929 , 74264 , 100891 , 100890 , 107997 , 100894
110993 , 110994 , 112788 , 113870
92369 , 71606
80673 , 78705 , 80675 , 80674 , 71915 , 70335
100753 , 99553 , 107140 , 106378
69700 , 69703
69858 , 70598 , 71145 , 70600 , 71146 , 89164
114586 , 108783
80980 , 80955
97463 , 97462 , 96041
102168 , 100735
85399 , 70397
74182 , 87758
108621 , 108622
83680 , 83187 , 83143
72778 , 72782
114788 , 114747
110674 , 110669
69892 , 91655 , 97415 , 79308 , 87247 , 76398
72196 , 74695 , 99031
72789 , 82619 , 102554 , 71933
77905 , 77908
92869 , 82330 , 85070 , 104446
71231 , 80494
70384 , 70352 , 81552 , 80996
78433 , 92373 , 85051 , 97738 , 74028 , 90702
90935 , 95615
73819 , 73820
115805 , 115806
70848 , 70755 , 74739 , 70179 , 70178 , 71524 , 69630
86073 , 90187 , 86074
70000 , 70003 , 70002 , 70005 , 70006 , 70008
70246 , 78904 , 78366
84151 , 80859 , 70703
106595 , 106596
74850 , 74853
73607 , 107414 , 100105 , 84905 , 103883 , 75386 , 91997 , 69804 , 111023 , 69982 , 70558
93066 , 97642 , 106446
106597 , 106598
85129 , 83007
77283 , 77509 , 77048 , 80298 , 80317 , 94733 , 80303
82853 , 73002
88461 , 87871
111056 , 112381
86514 , 101349 , 115453
71024 , 104628 , 69607 , 99801 , 104057 , 104056
94338 , 106162 , 100774
78965 , 78958
74433 , 73329 , 76024 , 73404
110065 , 72832 , 73267 , 94420 , 110052 , 110055 , 110057 , 110073 , 73674
98419 , 98418
90905 , 88845 , 90461 , 90463
81731 , 109159 , 107497 , 113499
76112 , 74882 , 80664
79141 , 74694
77216 , 85298 , 71958 , 76490 , 76349
77729 , 76243 , 100732 , 99838
102113 , 103602 , 106235 , 106234 , 103340 , 103342
99047 , 92443 , 101613
87699 , 87447 , 87575 , 75433
76772 , 85257
89954 , 93476 , 76391 , 92680
78003 , 80825 , 75564 , 83295
87828 , 87815 , 85337 , 85336 , 87816 , 87818 , 92700
75128 , 74622
74176 , 73619 , 75683
109553 , 72963
75901 , 75900
116105 , 115576
105365 , 99691
100930 , 106181
100483 , 100484
81254 , 81691 , 98427 , 78314 , 100892
98434 , 98437
70930 , 98423 , 93884 , 109758
95961 , 95963 , 95291 , 98078
80869 , 79687 , 79689 , 79690 , 79693
89792 , 80927 , 69695 , 87151 , 76158
78702 , 71070
80753 , 80589 , 80591
108626 , 106683
85508 , 97033
108681 , 108682
69698 , 69839
81075 , 88983 , 73926
70211 , 101331 , 101114
107956 , 107767 , 106086
74891 , 74890
76560 , 75936 , 97749 , 72964 , 97753 , 83133
100259 , 92540
98993 , 98994 , 98981 , 98408 , 98984 , 95743
77729 , 100732
103569 , 103570
84689 , 87285 , 92779 , 94266 , 87423 , 88382
96401 , 96402
73490 , 71127 , 83000
98197 , 70027
80289 , 80833 , 80830
90741 , 90612 , 90826 , 90605
111042 , 96102
94259 , 71124 , 70440
100533 , 79992
74403 , 70802 , 70308 , 82119 , 73910 , 80697 , 94491 , 70030
106871 , 106425
110857 , 112686
69888 , 79924
85216 , 86998 , 94442 , 100221 , 69662
88221 , 88223
108547 , 104761
92466 , 77141 , 77142 , 71638 , 77193 , 88075
111376 , 85906 , 100004
83729 , 96821 , 93575 , 113431 , 105734 , 74025 , 113432 , 77578 , 83727
93700 , 97092
79865 , 90731 , 90732 , 89214
106048 , 83539 , 76725 , 102472 , 72746 , 97418
